Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Day_of_Journey,Travelling_time,Price
3,1,1,150,0,0,1,2,3873
2,1,1,1075,1,0,5,2,12121
0,0,0,170,0,0,5,1,4423
1,1,1,150,0,0,0,2,5510
2,0,0,180,0,0,1,1,7229
2,2,2,1010,1,1,4,3,10577
2,4,4,90,0,0,2,1,8040
2,2,2,360,1,0,2,2,14714
2,0,0,165,0,1,4,1,7229
4,2,2,855,2,0,3,1,6653
0,2,2,665,1,0,0,0,6442
0,1,1,160,0,0,3,3,4804
1,2,2,1210,2,0,3,2,9417
2,1,1,1495,1,1,4,3,10844
2,0,0,180,0,0,3,2,7229
2,2,2,590,1,1,0,1,15400
0,2,2,750,1,0,5,1,6416
1,0,0,170,0,0,0,2,5176
0,2,2,575,1,0,3,2,9264
4,2,2,720,1,0,3,1,13587
3,3,3,135,0,0,5,1,3597
7,0,0,170,0,0,5,0,4282
2,4,4,85,0,1,3,1,4995
0,1,1,155,0,0,6,3,4804
2,1,1,590,1,1,2,1,10844
2,2,2,885,1,0,6,3,14714
2,1,1,730,1,0,3,3,14571
2,0,0,1425,1,1,3,1,7832
2,1,1,1295,1,0,4,3,11467
2,1,1,1075,1,0,3,2,10953
0,1,1,160,0,0,1,3,4148
3,1,1,145,0,0,3,1,3873
0,0,0,170,0,0,5,3,3943
7,2,2,330,1,0,2,2,6151
6,4,4,850,1,0,1,1,12080
2,1,1,845,1,0,3,3,13584
0,2,2,845,1,0,2,1,6979
7,0,0,165,0,0,1,3,4482
0,1,1,325,1,0,4,3,6284
0,1,1,220,1,0,4,3,4226
0,2,2,570,1,0,1,1,6442
2,2,2,520,1,1,5,3,12373
2,0,0,550,1,0,1,0,11297
1,1,1,920,2,0,4,1,14083
2,2,2,195,0,1,2,1,7202
4,2,2,590,1,0,3,1,11667
2,1,1,1400,1,1,4,3,10844
1,0,0,1265,1,0,4,1,5932
4,2,2,630,1,0,0,1,9001
2,1,1,395,1,1,3,2,13469
0,4,4,90,0,0,5,3,2227
0,2,2,315,1,0,2,1,5636
4,2,2,625,2,0,3,2,15965
0,2,2,305,1,0,0,3,5054
4,2,2,540,1,1,3,1,5999
0,0,0,175,0,0,5,1,4823
3,1,1,435,1,0,4,1,8479
6,1,1,930,1,0,2,1,8452
2,2,2,660,1,0,2,1,14924
1,2,2,1410,2,0,2,3,10441
4,2,2,900,1,0,1,1,7485
2,0,0,180,0,1,3,1,6478
2,2,2,1775,2,0,0,2,15129
0,1,1,265,1,0,5,3,3809
2,2,2,660,1,4,0,1,18581
0,1,1,155,0,0,4,3,5224
0,2,2,500,1,0,3,2,8330
1,0,0,165,0,0,4,1,6961
2,2,2,660,1,1,4,1,10262
0,4,4,90,0,0,4,0,2754
4,2,2,630,1,0,5,2,13727
5,0,0,165,0,0,5,3,3898
2,0,0,810,1,1,1,3,11087
7,0,0,170,0,0,1,3,3383
2,2,2,1520,1,0,3,2,12557
2,2,2,1325,2,1,3,1,8273
1,4,4,545,2,0,1,1,9736
2,2,2,1530,1,1,0,2,10262
2,2,2,810,2,0,2,0,11664
0,0,0,170,0,0,5,3,4591
2,0,0,305,1,1,0,2,13502
1,2,2,375,1,0,3,2,8372
1,0,0,165,0,0,6,1,6121
6,0,0,155,0,0,3,2,5613
0,2,2,320,1,0,1,1,5298
2,2,2,1050,1,0,1,0,15764
7,2,2,870,1,0,5,1,6253
2,1,1,375,1,1,5,0,8586
2,2,2,1325,2,0,2,1,12273
0,4,4,90,0,0,2,3,2227
2,0,0,180,0,1,4,3,5769
6,2,2,190,0,0,3,2,6216
0,2,2,345,1,0,2,0,6386
4,2,2,555,1,0,6,1,16108
3,1,1,140,0,0,4,3,3873
0,2,2,895,1,0,2,1,6270
1,0,0,170,0,0,2,3,5911
4,2,2,605,1,0,0,1,15077
2,0,0,890,1,0,3,3,31825
3,1,1,435,1,0,2,1,8479
6,1,1,1555,1,0,3,1,9397
2,2,2,1655,1,1,2,1,10262
0,2,2,195,0,0,0,0,4729
2,2,2,1530,1,0,6,2,14714
0,1,1,155,0,0,2,2,4804
0,1,1,165,0,0,2,3,4804
1,4,4,80,0,0,4,3,2050
4,2,2,705,1,0,2,1,8371
4,2,2,540,1,0,3,1,12192
10,2,2,770,1,0,3,1,14629
0,0,0,175,0,0,2,3,4823
4,2,2,375,1,0,3,2,14323
2,2,2,1390,2,0,3,2,15129
0,2,2,860,1,0,5,1,6758
4,2,2,615,1,0,1,1,14848
1,0,0,1670,2,0,6,1,12358
2,0,0,185,0,1,1,3,4030
1,1,1,150,0,0,1,2,4960
1,2,2,1595,2,0,2,2,8656
0,2,2,710,1,0,0,1,14871
5,2,2,440,1,0,2,1,4563
0,4,4,85,0,0,0,3,4784
0,0,0,170,0,0,6,3,4823
6,3,3,135,0,0,1,1,3687
2,0,0,175,0,0,5,2,7229
2,0,0,180,0,0,0,1,7229
1,2,2,1010,1,0,6,1,7174
1,2,2,1490,2,0,3,1,11071
0,2,2,965,1,0,2,0,6979
0,3,3,140,0,0,2,1,3850
2,1,1,800,1,0,4,3,13044
2,2,2,450,1,1,5,3,12373
1,2,2,1100,2,0,5,2,13801
0,0,0,170,0,0,6,1,4823
1,2,2,1535,1,0,4,0,6587
0,4,4,95,0,0,2,3,2227
2,1,1,1285,1,0,4,2,14151
1,0,0,2315,2,0,3,1,25430
3,0,0,175,0,2,3,3,4319
1,2,2,1660,1,0,6,0,14462
2,1,1,1655,1,1,1,1,8586
1,1,1,675,1,0,4,1,7662
2,4,4,85,0,1,1,1,4995
4,2,2,720,1,0,4,1,7408
2,4,4,90,0,0,4,3,5678
2,4,4,90,0,0,4,3,5678
2,0,0,950,1,0,3,1,26890
1,4,4,2245,2,0,0,1,13904
2,2,2,505,2,1,6,3,15318
6,1,1,1580,1,0,2,3,8452
0,2,2,625,1,0,4,1,6314
1,1,1,625,1,0,5,1,10203
3,3,3,135,0,0,5,1,3597
4,2,2,535,1,0,4,1,8266
2,2,2,885,1,1,5,3,12373
2,0,0,435,1,0,3,2,36235
0,2,2,755,1,0,6,1,14871
2,0,0,180,0,0,2,2,7229
0,1,1,155,0,0,2,3,4804
0,0,0,175,0,0,6,3,7303
4,2,2,570,1,0,6,1,13587
4,2,2,455,1,0,5,2,7740
0,3,3,145,0,0,3,2,7295
4,2,2,440,1,0,6,3,18916
4,2,2,385,1,0,1,2,8266
2,2,2,1570,1,1,5,0,12373
4,2,2,555,1,0,5,2,11188
2,1,1,505,1,0,5,1,14151
2,2,2,660,1,0,6,1,14714
2,0,0,180,0,0,1,1,7229
2,2,2,1165,1,0,2,1,12242
2,0,0,325,1,1,4,1,9134
0,0,0,170,0,0,5,3,3943
1,0,0,165,0,0,6,1,6961
2,4,4,500,2,0,1,1,23843
3,3,3,135,0,0,4,1,3597
4,2,2,480,1,0,3,2,7408
3,0,0,160,0,2,0,0,3257
3,4,4,90,0,2,2,0,1965
4,2,2,755,1,0,2,1,9100
1,4,4,75,0,0,1,3,3100
2,0,0,625,1,0,3,1,26890
2,0,0,180,0,0,0,2,8016
1,1,1,1435,1,0,6,3,12173
0,2,2,965,1,0,0,0,8784
0,2,2,320,1,0,3,1,5298
2,0,0,1475,1,1,1,1,11087
3,2,2,295,1,0,4,2,5409
5,2,2,370,1,0,5,1,5842
2,4,4,90,0,1,0,2,2228
3,3,3,140,0,2,2,2,3543
0,1,1,315,1,0,1,3,7228
0,2,2,425,1,0,0,0,6287
4,2,2,750,1,0,3,2,13377
0,1,1,165,0,0,6,2,6985
1,2,2,375,1,0,2,2,8372
1,1,1,1200,2,0,1,1,14687
2,2,2,195,0,0,1,1,9564
6,4,4,480,1,0,1,1,12080
4,2,2,460,2,0,2,2,18275
0,2,2,810,1,0,3,1,6093
2,2,2,1365,2,0,1,0,14861
0,1,1,155,0,0,5,1,4804
2,1,1,1365,1,1,5,3,9314
4,2,2,615,1,0,3,1,9794
2,2,2,810,2,1,1,0,13029
3,1,1,150,0,2,2,2,3841
2,0,0,315,1,0,0,1,12284
2,2,2,395,1,0,4,3,14714
2,1,1,965,1,1,4,1,7064
2,0,0,180,0,1,5,1,5198
2,1,1,590,1,0,2,1,14781
1,2,2,1380,2,0,0,3,13381
1,2,2,170,0,0,6,0,6094
0,2,2,320,1,0,6,1,5298
4,2,2,660,1,0,3,1,7408
2,1,1,890,1,0,3,3,14388
1,2,2,1410,2,0,0,3,9443
1,2,2,2170,2,0,6,1,11762
1,2,2,1255,1,0,3,2,7480
0,2,2,195,0,0,4,0,5406
2,2,2,195,0,0,4,1,9564
2,2,2,560,2,1,4,1,10368
0,2,2,315,1,0,3,1,5636
3,4,4,90,0,2,3,3,1965
2,1,1,450,1,0,4,3,12739
0,1,1,155,0,0,1,2,4148
0,2,2,860,1,0,3,1,7191
2,2,2,1280,1,1,3,1,10262
6,1,1,630,1,0,6,1,12312
2,2,2,1485,1,1,2,3,10262
2,2,2,195,0,0,5,1,9564
2,1,1,1335,1,0,6,1,13759
6,1,1,1640,1,0,2,2,8610
2,2,2,360,1,0,5,2,14714
0,0,0,170,0,0,2,1,4823
7,2,2,470,1,0,0,1,6451
2,2,2,300,1,0,1,2,16079
2,2,2,195,0,1,6,1,7202
0,0,0,170,0,0,6,3,4944
3,0,0,160,0,0,6,0,3625
2,1,1,1315,1,1,3,2,9663
4,2,2,520,1,0,2,1,9794
3,4,4,90,0,0,5,2,2437
4,2,2,930,1,0,5,1,13377
2,1,1,520,1,1,3,3,8586
2,0,0,380,1,0,0,1,19225
2,2,2,335,1,0,5,3,15554
2,1,1,750,1,0,5,1,12121
0,0,0,170,0,0,0,1,3943
2,0,0,695,1,0,0,3,13555
0,0,0,185,0,0,4,3,4990
1,2,2,1590,1,0,0,3,8854
4,2,2,540,1,0,0,1,7878
6,0,0,165,0,0,6,1,8028
2,1,1,800,1,1,3,3,8586
1,1,1,1215,2,0,5,2,15164
2,0,0,495,1,0,0,1,12284
2,4,4,85,0,1,4,1,4995
4,2,2,630,1,0,0,1,10051
2,1,1,1200,1,1,1,2,9663
1,1,1,1345,2,0,5,1,14424
2,2,2,540,1,0,5,1,14714
1,4,4,90,0,0,4,2,3100
0,2,2,320,1,0,3,2,6493
2,1,1,1025,1,0,3,1,14571
2,2,2,810,2,1,5,0,10368
2,2,2,805,1,0,2,2,14714
3,3,3,135,0,2,5,1,3543
7,1,1,710,1,0,3,1,6810
3,1,1,150,0,2,6,1,5201
4,2,2,480,1,0,0,2,13377
10,2,2,680,1,0,3,1,14629
0,2,2,810,1,0,2,1,6093
4,2,2,835,3,0,4,1,15419
1,1,1,1255,2,0,1,2,13484
1,2,2,640,1,0,5,3,8372
1,0,0,1625,2,0,4,1,8534
2,0,0,180,0,1,2,2,4030
2,2,2,1130,2,0,0,1,13292
2,2,2,1375,2,0,0,0,13014
1,2,2,675,1,0,1,1,16754
0,1,1,160,0,0,3,2,6565
2,2,2,1210,1,0,0,3,16079
2,2,2,910,2,1,3,3,11507
6,4,4,1555,1,0,0,1,12395
0,0,0,300,1,0,3,3,22153
2,2,2,1790,2,1,3,1,10919
2,1,1,455,1,0,6,3,13759
1,2,2,170,0,0,3,0,6094
1,1,1,1700,2,0,1,1,11542
2,2,2,1300,2,0,4,1,13376
2,0,0,1365,1,0,3,1,25735
2,0,0,1450,1,0,0,3,17471
2,1,1,425,1,1,4,2,10844
1,2,2,760,1,0,2,3,8372
0,3,3,145,0,0,5,1,3858
0,0,0,165,0,0,4,0,5694
2,2,2,1475,1,0,6,3,17234
2,2,2,1140,2,0,2,1,11546
6,0,0,160,0,0,6,1,8028
2,0,0,180,0,0,5,3,8016
1,1,1,1435,1,0,4,3,10413
1,0,0,665,2,0,1,1,11948
2,4,4,90,0,1,4,1,3205
0,0,0,170,0,0,5,2,4423
6,0,0,160,0,0,6,1,4878
0,2,2,310,1,0,0,2,5912
1,1,1,1625,2,0,3,0,11411
4,2,2,840,1,0,0,1,7618
2,0,0,175,0,0,2,2,7229
0,2,2,290,1,0,3,2,6147
2,2,2,600,2,0,5,3,14237
0,2,2,355,1,0,3,1,6101
1,1,1,765,2,0,1,2,12324
6,0,0,915,1,0,3,1,18387
2,2,2,745,1,1,2,2,10262
2,2,2,600,1,1,5,1,10262
2,0,0,180,0,0,6,1,7229
7,1,1,150,0,0,3,3,3807
4,2,2,620,1,0,3,2,7695
1,1,1,1625,2,0,5,0,12723
3,4,4,90,0,2,2,2,2175
0,2,2,975,1,0,0,1,6628
2,2,2,830,2,0,4,2,13376
0,1,1,155,0,0,2,2,4148
2,2,2,1380,2,1,2,0,9254
2,0,0,185,0,0,0,3,8016
2,0,0,180,0,1,5,2,4030
2,0,0,180,0,1,3,2,5198
7,1,1,150,0,0,0,3,4409
1,4,4,90,0,0,3,2,10082
2,1,1,1200,1,1,5,2,9663
3,0,0,160,0,0,0,0,3971
0,3,3,140,0,0,4,1,6297
3,0,0,160,0,2,3,0,3573
2,1,1,510,1,1,1,2,10844
0,0,0,165,0,0,5,1,4423
2,0,0,435,1,0,0,2,19225
0,3,3,145,0,0,1,3,6297
3,1,1,140,0,0,0,3,3849
4,2,2,450,1,0,0,1,15078
0,1,1,265,1,0,3,3,4205
1,0,0,170,0,0,0,2,5228
4,2,2,840,1,0,3,1,7408
2,0,0,175,0,1,4,1,7229
2,2,2,830,2,1,5,2,10919
2,0,0,175,0,1,5,2,4544
2,2,2,1225,1,1,3,1,6540
2,2,2,1420,2,0,3,3,9483
2,2,2,540,1,0,1,1,16079
4,2,2,435,1,0,6,3,13377
0,0,0,175,0,0,2,3,4823
2,1,1,1075,1,0,2,2,14151
5,1,1,495,1,0,3,3,6095
1,2,2,555,1,0,0,1,12029
1,1,1,965,1,0,1,3,4437
0,0,0,165,0,0,3,0,3419
0,0,0,170,0,0,4,1,3943
4,2,2,695,1,0,3,2,13542
1,2,2,320,1,0,3,2,7174
0,4,4,85,0,0,1,1,7417
2,2,2,900,2,0,3,2,16704
1,1,1,155,0,0,0,3,4435
1,1,1,1210,2,0,1,1,11432
7,0,0,170,0,0,4,3,3383
0,1,1,155,0,0,6,0,4804
7,0,0,170,0,0,0,0,3383
0,1,1,320,1,0,4,2,6991
1,2,2,2295,2,0,3,0,10441
0,2,2,265,1,0,3,1,5073
4,2,2,915,1,0,3,1,7695
1,2,2,765,1,0,4,3,7480
2,2,2,1505,1,1,4,1,10262
2,0,0,750,1,0,1,3,13817
2,1,1,575,1,0,1,1,13067
3,4,4,90,0,2,3,2,1965
0,2,2,560,1,0,3,1,6674
1,4,4,710,2,0,1,0,16172
4,2,2,385,1,1,0,2,7268
2,0,0,315,1,0,4,1,17524
4,2,2,450,1,0,1,3,7888
0,4,4,90,0,0,3,3,2754
1,0,0,715,3,0,6,2,10573
4,2,2,440,1,0,4,1,11789
2,1,1,1365,1,0,2,3,13067
0,0,0,165,0,0,6,0,4238
4,2,2,690,1,0,1,1,9794
1,2,2,1580,2,0,3,1,7615
2,2,2,2525,2,0,3,1,11664
2,1,1,800,1,1,4,1,7064
0,1,1,265,1,0,0,3,3809
3,1,1,150,0,2,1,2,3841
4,2,2,830,1,0,0,1,6795
0,1,1,290,1,0,2,2,4565
0,2,2,420,1,0,1,3,12351
0,2,2,195,0,0,0,3,5021
1,2,2,1220,2,0,1,2,10467
1,0,0,165,0,0,0,2,6121
3,3,3,140,0,0,4,2,6300
7,0,0,170,0,0,3,0,10715
1,1,1,150,0,0,4,2,5510
2,0,0,185,0,1,1,3,6144
2,2,2,1475,2,0,0,3,19329
1,4,4,1840,2,0,0,2,13253
2,1,1,800,1,0,3,1,13941
0,1,1,155,0,0,4,3,4488
3,1,1,155,0,2,2,1,3841
4,2,2,470,1,0,2,1,7575
1,2,2,1595,2,0,0,2,9968
2,2,2,1775,2,0,3,2,15129
0,1,1,330,1,0,2,1,4864
1,2,2,965,1,0,2,2,7480
4,2,2,710,1,0,0,1,15867
2,1,1,750,1,0,1,1,13067
1,1,1,905,1,0,3,2,8366
1,2,2,1820,2,0,6,2,21571
7,0,0,170,0,0,3,0,4282
1,2,2,1580,2,0,3,2,13591
6,1,1,1625,1,0,4,3,7927
2,2,2,1680,1,0,2,2,14714
2,0,0,1275,1,1,1,3,11087
1,2,2,1660,1,0,3,0,28322
2,1,1,1570,1,1,5,2,9314
0,2,2,290,1,0,4,2,7060
0,3,3,145,0,0,3,1,7900
2,4,4,85,0,0,0,0,5678
0,1,1,275,1,0,2,3,4860
3,4,4,90,0,0,5,0,2017
0,1,1,290,1,0,4,1,5069
6,1,1,1655,1,0,4,1,9397
0,2,2,300,1,0,1,1,5073
1,1,1,1040,3,0,6,0,15145
4,2,2,600,1,0,0,1,8099
1,0,0,480,1,0,0,1,14594
0,2,2,185,0,0,2,2,4729
0,1,1,155,0,0,1,3,4804
2,2,2,440,2,1,0,1,19644
1,2,2,1410,2,0,2,3,8656
2,2,2,1615,2,0,4,1,13014
0,2,2,570,1,0,2,1,6442
2,2,2,1415,1,1,3,2,12373
2,1,1,1730,1,1,3,1,10539
2,1,1,800,1,1,1,3,10844
6,1,1,965,1,0,3,2,8452
0,2,2,835,1,0,5,1,7144
3,0,0,170,0,0,1,3,5126
4,2,2,390,1,0,4,3,6795
2,1,1,775,1,1,3,3,8586
3,1,1,145,0,2,5,1,4439
3,0,0,175,0,2,4,1,6205
0,0,0,175,0,0,2,0,4284
2,1,1,425,1,0,3,2,14571
7,1,1,150,0,0,1,3,3807
3,1,1,160,0,0,0,1,3850
3,1,1,435,1,0,5,1,8479
4,2,2,720,1,0,5,1,8073
0,0,0,170,0,0,6,2,3943
0,3,3,145,0,0,3,1,4332
3,1,1,150,0,0,5,2,4174
1,0,0,1265,1,4,3,1,14594
2,2,2,810,2,1,2,0,11507
4,2,2,920,1,1,5,1,6093
0,0,0,175,0,0,6,3,8033
0,0,0,180,0,0,3,2,4823
2,2,2,910,2,0,2,3,13292
4,2,2,455,1,0,5,1,9526
3,1,1,140,0,2,3,3,3815
0,3,3,140,0,0,3,2,3597
2,2,2,830,2,0,5,2,13376
3,4,4,90,0,0,3,0,2017
1,1,1,955,2,0,6,1,11853
2,2,2,360,1,1,4,2,10262
3,3,3,155,0,0,6,1,3859
1,1,1,1345,2,0,4,1,12744
4,2,2,460,2,0,6,2,18485
1,1,1,1385,2,0,2,1,13227
0,3,3,140,0,0,4,3,3597
0,1,1,150,0,0,3,2,4804
0,0,0,165,0,0,5,1,4423
2,2,2,1295,1,1,4,2,10262
3,3,3,135,0,2,2,1,3543
0,1,1,160,0,0,2,3,4174
3,2,2,375,1,0,1,2,7084
1,1,1,1385,2,0,2,1,14960
2,1,1,590,1,0,6,1,13339
2,0,0,180,0,0,2,1,7229
0,2,2,665,1,0,5,0,6818
2,2,2,1300,2,0,3,1,13376
0,2,2,630,1,0,4,2,6316
1,2,2,185,0,0,1,3,5201
0,2,2,305,1,0,5,3,10958
0,3,3,145,0,0,4,1,3858
2,2,2,360,1,1,4,2,10262
1,1,1,245,1,0,4,1,8996
2,2,2,2315,2,1,2,0,8098
3,3,3,135,0,2,5,1,3543
4,2,2,690,1,0,4,1,10529
2,2,2,995,1,1,3,0,7438
2,2,2,865,1,1,3,2,12373
0,0,0,175,0,0,0,1,4823
2,0,0,180,0,1,4,1,5769
4,2,2,380,1,0,3,1,9042
1,2,2,965,1,0,1,2,4697
2,1,1,345,1,1,3,2,10844
7,0,0,170,0,0,4,0,8420
4,2,2,540,1,1,0,1,7563
1,2,2,765,1,0,2,3,7480
2,0,0,175,0,1,2,1,4030
4,2,2,920,1,0,4,1,6513
2,1,1,435,1,0,4,1,8355
4,2,2,625,2,0,1,2,16655
2,1,1,750,1,1,5,0,10844
3,1,1,150,0,0,4,2,3873
0,1,1,150,0,0,4,2,5224
2,1,1,1170,1,1,2,2,10844
0,1,1,170,0,0,6,0,4778
2,2,2,1320,1,0,1,3,16289
1,2,2,170,0,0,0,0,5674
1,4,4,1795,2,0,1,1,12854
1,0,0,785,1,0,1,3,8425
2,2,2,2240,2,1,3,0,9328
4,2,2,795,1,0,6,0,17057
2,0,0,180,0,0,1,3,7229
0,2,2,570,1,0,6,1,14871
2,2,2,1845,2,0,3,2,14300
2,1,1,730,1,1,4,3,8529
4,2,2,845,1,0,4,0,10877
0,1,1,280,1,0,1,2,5386
4,2,2,485,1,0,2,1,11622
4,2,2,910,1,0,0,0,10197
7,2,2,345,1,0,1,2,8028
0,4,4,90,0,0,6,2,2754
1,0,0,790,1,0,6,1,6781
3,1,1,150,0,2,1,2,3841
4,2,2,535,1,0,3,1,8266
0,0,0,175,0,0,6,1,6144
2,0,0,175,0,1,2,1,4544
2,2,2,425,2,0,2,0,14441
1,4,4,80,0,0,4,3,3100
2,1,1,1080,1,0,5,3,13067
2,1,1,1720,1,1,4,3,8529
0,2,2,455,1,0,2,1,6442
4,2,2,640,1,0,3,1,6480
1,0,0,1490,1,0,6,1,11003
6,0,0,170,0,0,4,3,4668
2,1,1,1330,1,0,3,1,13941
6,1,1,700,1,0,3,1,8820
1,2,2,315,1,0,1,2,9064
2,1,1,685,1,1,3,1,10844
2,2,2,810,2,0,5,0,15129
4,2,2,540,1,0,3,1,6513
2,1,1,395,1,0,4,2,14676
0,0,0,175,0,0,5,1,4823
0,1,1,150,0,0,2,2,4174
2,2,2,750,2,0,1,2,19172
3,0,0,160,0,0,2,0,4423
3,1,1,155,0,0,4,1,3873
0,2,2,345,1,0,2,3,7189
2,1,1,1330,1,0,3,1,13731
2,1,1,1520,1,0,3,1,14151
1,3,3,135,0,0,1,1,4667
2,2,2,1995,2,1,3,3,8834
2,1,1,1365,1,0,5,3,11467
6,4,4,480,1,0,0,1,12395
4,2,2,460,1,0,1,2,7858
0,1,1,155,0,0,4,3,4804
2,1,1,800,1,1,4,3,13469
0,2,2,185,0,0,0,2,7673
2,1,1,1500,1,0,4,2,14151
2,2,2,1295,1,1,0,2,10262
2,2,2,1615,2,0,0,1,13014
2,2,2,360,1,1,3,2,12373
2,2,2,540,1,1,5,1,11399
3,0,0,170,0,0,2,1,3971
4,2,2,900,1,1,3,1,6007
1,0,0,745,1,0,4,1,6383
0,0,0,170,0,0,3,1,5740
3,4,4,90,0,2,5,2,1965
4,2,2,850,2,1,3,1,5935
0,1,1,165,0,0,1,1,4174
0,2,2,515,1,0,3,0,7738
1,2,2,1275,2,0,4,3,10441
1,4,4,80,0,0,4,3,3100
2,2,2,1530,1,0,3,2,14714
6,1,1,1550,1,0,4,2,9135
1,1,1,1540,1,0,4,2,7893
2,1,1,395,1,0,2,2,12121
1,2,2,180,0,0,4,2,6094
0,0,0,170,0,0,4,1,4423
2,0,0,665,1,1,3,3,7832
6,0,0,170,0,0,0,1,5403
3,1,1,145,0,2,4,1,3841
2,2,2,1060,2,0,3,1,11093
2,0,0,180,0,0,2,3,7229
0,0,0,180,0,0,0,2,4823
2,1,1,575,1,0,5,1,11467
0,1,1,330,1,0,5,1,6111
2,1,1,1075,1,1,3,2,8066
0,2,2,975,1,0,2,0,7258
1,2,2,170,0,0,2,0,4729
4,2,2,580,1,0,0,1,15135
1,1,1,955,2,0,4,1,12718
2,4,4,85,0,0,1,0,5678
0,2,2,320,1,0,0,1,5298
2,0,0,785,1,0,0,1,14815
2,2,2,1375,2,0,0,0,13014
3,1,1,145,0,0,5,1,4491
4,2,2,510,1,0,2,1,11421
2,0,0,1420,1,0,0,1,12284
2,0,0,165,0,0,3,1,7229
0,0,0,175,0,0,0,1,4823
2,2,2,450,1,1,3,3,12898
4,2,2,835,1,0,3,1,13587
2,2,2,1165,1,1,5,1,12373
4,2,2,910,1,1,3,1,5999
1,1,1,610,2,0,5,1,10907
2,1,1,690,1,0,3,1,14151
0,0,0,170,0,0,3,3,4591
2,0,0,375,1,0,0,2,19225
2,1,1,1315,1,1,2,2,9663
2,1,1,705,1,1,5,1,10844
4,2,2,480,1,0,3,2,13727
2,1,1,690,1,0,5,1,14151
2,2,2,1100,1,1,3,3,10262
3,1,1,145,0,0,4,1,3873
2,2,2,535,2,0,0,3,13014
1,1,1,150,0,0,4,2,5510
2,2,2,1060,2,0,1,1,17282
4,2,2,695,2,0,2,1,6653
0,2,2,315,1,0,6,1,12214
1,4,4,90,0,0,5,2,3625
0,0,0,180,0,0,6,1,6860
5,2,2,540,1,0,0,1,3876
6,0,0,165,0,0,5,3,5613
1,2,2,1545,2,0,2,0,8971
2,0,0,180,0,1,1,3,4030
0,2,2,635,1,0,2,2,8075
4,2,2,900,1,0,5,1,7005
0,1,1,165,0,0,0,3,4778
6,3,3,135,0,0,3,1,3687
2,2,2,1015,1,1,4,1,10262
1,2,2,1545,2,0,6,0,15113
0,2,2,895,1,0,2,1,6979
4,2,2,545,1,0,3,1,6717
2,0,0,845,1,0,0,1,16736
1,0,0,480,1,0,4,1,7192
0,1,1,250,1,0,0,1,4226
4,2,2,630,1,0,1,1,9627
2,2,2,1005,1,1,0,0,4757
2,1,1,510,1,0,4,2,14571
7,1,1,220,1,0,4,1,5162
2,1,1,1430,1,1,5,2,10844
3,1,1,150,0,2,3,1,3815
2,0,0,1310,1,0,0,1,17261
2,0,0,615,1,0,0,3,16736
3,1,1,145,0,2,4,1,3841
2,1,1,400,1,1,4,2,10844
0,2,2,615,1,0,3,1,6838
1,1,1,1515,1,0,3,2,6612
1,0,0,170,0,0,1,2,8851
6,4,4,670,1,0,0,1,12395
7,0,0,170,0,0,0,0,4282
2,1,1,800,1,0,1,3,14781
4,2,2,765,1,0,4,1,9646
0,2,2,630,1,0,0,2,6628
6,0,0,160,0,0,1,1,4668
4,2,2,455,1,0,0,3,16863
4,2,2,720,1,0,4,1,12192
2,2,2,1570,1,0,3,0,12719
2,2,2,885,1,1,1,3,12898
2,2,2,1395,1,1,2,3,10262
3,1,1,330,1,0,4,2,7804
0,1,1,155,0,0,3,0,4174
0,4,4,95,0,0,3,3,2227
2,0,0,610,1,1,0,3,11087
4,2,2,650,1,0,3,1,11667
1,2,2,185,0,0,0,3,7931
0,3,3,140,0,0,4,3,5277
2,1,1,705,1,0,4,1,13626
2,2,2,610,1,1,5,3,12373
2,1,1,700,1,1,6,1,10031
2,1,1,1695,1,1,3,2,10844
5,2,2,540,1,0,3,1,6591
2,2,2,1485,1,1,4,3,5406
2,1,1,1150,1,1,2,3,10844
3,4,4,90,0,0,0,3,2017
2,2,2,1595,1,1,3,1,12373
1,2,2,735,1,0,3,1,8669
7,2,2,470,1,0,2,1,6151
4,2,2,765,1,0,5,1,10348
2,0,0,160,0,0,6,3,8016
0,0,0,170,0,0,4,1,4823
1,1,1,150,0,0,1,2,5510
1,4,4,80,0,0,0,1,3100
2,2,2,1485,1,1,3,3,10262
2,2,2,450,1,0,6,1,14714
2,2,2,540,1,1,5,1,10262
1,0,0,170,0,0,1,2,6961
0,2,2,480,1,0,0,2,6206
1,0,0,880,2,0,4,1,7904
2,2,2,1045,2,0,3,3,12819
2,2,2,885,1,1,5,3,10262
0,0,0,165,0,0,6,0,4591
2,2,2,1615,2,1,0,1,10368
4,2,2,730,1,1,3,1,11142
1,2,2,170,0,0,1,0,4729
4,2,2,750,1,0,3,2,9424
4,2,2,390,1,1,0,1,15136
1,2,2,865,2,0,5,2,12199
2,2,2,1015,1,1,4,1,10262
0,2,2,195,0,0,0,2,4729
3,1,1,150,0,2,4,2,3841
2,1,1,865,1,0,5,3,14388
0,4,4,90,0,0,3,0,2754
1,0,0,1545,2,0,6,1,12358
1,1,1,1170,2,0,2,1,6117
2,2,2,1375,2,0,4,0,15129
2,1,1,665,1,0,2,3,14388
1,2,2,1255,1,0,0,2,7480
4,2,2,395,1,1,3,1,10791
2,2,2,1280,1,0,2,1,12452
0,1,1,235,1,0,1,3,4226
6,0,0,170,0,0,0,3,5403
4,2,2,765,1,0,6,1,9646
7,0,0,170,0,0,2,0,4282
